"id","country","variable","coarse_level","coarse_stat","fine_level","fine_stat","diff_type","notes","coarse_significant_p05","fine_significant_p05"
"","US","B23025_005E vs B25002_002E","state(n=52)","corr=-0.038","county(n=3222)","corr=-0.184","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B23025_005E vs B25002_003E","state(n=52)","corr=0.049","county(n=3222)","corr=-0.007","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","no"
"","US","B23025_005E vs B25003_002E","state(n=52)","corr=-0.473","county(n=3222)","corr=-0.299","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B23025_005E vs B25003_003E","state(n=52)","corr=0.446","county(n=3222)","corr=0.192","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B23025_005E vs B08301_010E","state(n=52)","corr=0.464","county(n=3222)","corr=0.115","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B23025_005E vs B08301_021E","state(n=52)","corr=0.107","county(n=3222)","corr=-0.175","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B23025_005E vs B11003_010E","state(n=52)","corr=-0.134","county(n=3222)","corr=0.092","reversed","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B23025_005E vs B18101_004E","state(n=52)","corr=-0.034","county(n=3222)","corr=0.016","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","no"
"","US","B23025_005E vs B27010_017E","state(n=52)","corr=-0.318","county(n=3222)","corr=-0.058","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B23025_005E vs B02001_002E","state(n=52)","corr=-0.661","county(n=3222)","corr=-0.481","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B23025_005E vs B02001_003E","state(n=52)","corr=0.392","county(n=3222)","corr=0.267","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B23025_005E vs B02001_005E","state(n=52)","corr=0.161","county(n=3222)","corr=0.073","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B23025_005E vs B25024_002E","state(n=52)","corr=-0.454","county(n=3222)","corr=-0.169","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B23025_005E vs B25024_010E","state(n=52)","corr=-0.283","county(n=3222)","corr=0.009","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","no"
"","US","B23025_004E vs B25002_002E","state(n=52)","corr=0.364","county(n=3222)","corr=0.301","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B23025_004E vs B25002_003E","state(n=52)","corr=-0.385","county(n=3222)","corr=-0.186","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B23025_004E vs B25003_002E","state(n=52)","corr=0.021","county(n=3222)","corr=0.14","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B23025_004E vs B25003_003E","state(n=52)","corr=0.302","county(n=3222)","corr=0.152","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B23025_004E vs B08301_010E","state(n=52)","corr=0.313","county(n=3222)","corr=0.19","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B23025_004E vs B08301_021E","state(n=52)","corr=0.688","county(n=3222)","corr=0.57","similar","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","B23025_004E vs B11003_010E","state(n=52)","corr=-0.212","county(n=3222)","corr=0.018","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","no"
"","US","B23025_004E vs B18101_004E","state(n=52)","corr=0.136","county(n=3222)","corr=-0.047","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
"","US","B23025_004E vs B27010_017E","state(n=52)","corr=-0.108","county(n=3222)","corr=-0.066","magnitude_change","US Census ACS 5-year 2022 (B-series). Most variables converted to per-1000-population rate using B01003_001E as denominator (approximate universe, not narrow subgroup universe); median/per-capita variables (B01002/B19013/B19301/B25064/B25077) kept as published. Exhaustive pairwise scan across 36 variables -- multiple-testing caution applies, same as SSDSE full scan.","no","yes"
