"area","annual_avg_wkly_wage","avg_annual_pay","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_pct_chg","estabs_per_1000_emp"
"35021","897","46650","6.2","5.9","12.3","22.1","46.7","6.0","6.1","209.87654320987653"
"35023","1049","54523","0.6","-5.3","0.9","-6.0","-0.7","6.5","6.4","120.46332046332046"
"35025","1333","69342","2.5","4.6","8.8","7.6","0.6","4.0","4.0","64.99851939591353"
"35027","831","43202","-0.1","-1.2","4.0","2.6","-0.7","5.3","5.3","130.93482748451785"
"35028","2191","113944","1.3","4.7","9.0","7.2","11.0","4.1","4.2","26.69956381900692"
"35029","938","48771","1.1","-0.1","4.6","1.7","1.7","4.8","4.7","70.23034551827742"
"35031","908","47226","-0.7","-1.7","4.8","2.2","4.8","6.6","6.6","62.82051282051282"
"35033","872","45370","3.5","2.3","10.0","10.6","10.0","7.4","7.4","218.562874251497"
"35035","962","50017","1.5","0.0","3.1","2.7","12.2","3.1","3.1","75.76449109995436"
"35037","832","43268","0.0","-2.1","3.5","2.0","9.5","5.6","5.7","131.57894736842104"
"35039","941","48908","-7.5","-1.8","-0.6","-1.4","-12.1","1.3","1.3","92.45506404046927"
"35041","870","45232","0.8","-1.2","2.1","-0.1","16.5","3.3","3.4","80.87615838247683"
"35043","1163","60474","4.3","6.2","14.9","12.6","7.5","8.2","8.2","91.80153142793033"
"35045","1077","56008","2.4","1.8","5.2","6.6","2.1","3.3","3.3","66.17363344051446"
"35047","850","44192","-1.7","1.0","4.5","7.0","14.0","3.5","3.5","102.65763418447108"
"35049","1177","61218","1.9","1.2","6.8","4.9","5.2","5.6","5.5","109.46850839452658"
"35051","852","44291","-1.3","2.9","7.5","6.9","25.7","4.5","4.6","109.59681998864282"
"35053","997","51836","-0.3","-1.1","4.5","2.3","-6.5","5.7","5.7","79.67145790554414"
"35055","873","45377","1.0","1.9","7.0","5.3","6.2","5.1","5.0","130.8352144469526"
"35057","989","51439","0.8","-1.0","1.1","-1.3","-0.9","2.1","2.1","116.27172195892575"
"35059","893","46421","1.7","-0.6","10.0","0.1","0.3","10.7","10.6","149.05814905814907"
"35061","955","49642","1.7","2.3","9.4","6.5","-13.8","6.9","6.9","87.81382551874356"
"35999","1622","84346","-0.2","-0.5","6.1","2.9","28.2","6.6","6.7","209.0223272117656"
"36001","1584","82387","1.1","1.9","6.8","2.4","4.4","4.8","4.9","47.71841124298385"
"36003","1019","53004","0.4","3.0","9.3","5.7","-2.6","6.0","6.1","67.1581275340951"
"36005","1359","70650","0.2","3.6","6.7","8.1","10.1","3.1","3.0","61.24405941040494"
"36007","1181","61392","-0.1","2.0","6.4","5.0","6.1","4.3","4.3","52.79859075059422"
"36009","1039","54047","0.2","0.2","3.1","0.3","-1.1","2.8","2.8","64.2549962054136"
"36011","1204","62623","-0.9","-0.9","5.1","1.9","6.7","6.0","6.0","70.67669172932331"
"36013","1018","52960","1.2","1.1","5.2","1.5","4.4","4.0","4.1","69.60426606792029"
"36015","1177","61216","-1.1","1.4","5.3","2.8","4.1","3.8","3.8","56.72960075876582"
"36017","1234","64170","-0.8","1.5","9.2","2.8","3.4","7.6","7.6","60.188668325713294"
"36019","1145","59550","0.4","-1.4","0.5","-3.6","-2.4","1.9","1.9","60.37689065212001"
"36021","1082","56241","-0.2","0.2","3.5","2.8","5.1","3.3","3.3","105.89812332439678"
"36023","1073","55778","-0.2","-0.5","1.6","-2.1","-0.7","2.1","2.1","65.93341611968542"
"36025","1288","66992","0.0","0.4","11.6","0.2","2.0","11.1","11.1","89.24068366489213"
"36027","1364","70950","1.2","3.4","7.6","3.4","6.0","4.0","4.1","80.00212583151014"
"36029","1288","66971","-0.2","1.3","5.0","2.8","5.3","3.6","3.6","53.840279058991115"
"36031","1127","58601","0.1","3.2","15.5","6.3","10.6","11.9","11.9","90.33044420368364"
"36033","1316","68442","-1.2","0.9","6.3","3.1","4.6","5.3","5.3","63.48478771557898"
"36035","1053","54770","-1.5","-0.1","3.8","-2.1","0.2","3.8","3.9","73.90386287417712"
"36037","1090","56701","-0.7","0.0","3.6","2.2","2.9","3.5","3.6","65.65502847949911"
"36039","1187","61727","0.5","-0.6","6.4","0.7","3.0","7.0","7.0","96.84478012282064"
"36041","960","49916","-0.9","-5.9","1.1","6.0","2.0","7.4","7.4","140.75887392900856"
"36043","988","51384","0.9","0.4","5.2","3.9","6.8","4.8","4.8","83.57497261421483"
"36045","1068","55545","0.8","1.2","2.9","-1.0","-1.4","1.7","1.8","73.18646422546392"
"36047","1153","59980","2.1","6.0","7.2","10.5","10.9","1.1","1.1","81.03122181792199"
"36049","1051","54649","-1.0","0.5","4.2","1.4","2.4","3.6","3.7","86.25646923519264"
"36051","1093","56835","1.0","1.8","8.4","6.1","1.3","6.5","6.5","76.00406710726996"
"36053","1083","56324","-0.1","1.4","5.5","2.6","1.5","4.0","4.0","78.23422388202624"
"36055","1285","66838","-0.1","1.2","5.0","2.5","3.8","3.8","3.8","51.4316817484783"
"36057","1034","53762","0.6","2.1","2.6","-1.3","2.4","0.5","0.5","65.17311608961303"
"36059","1489","77454","0.7","1.1","4.5","2.4","5.0","3.3","3.4","89.29750476199524"
"36061","3175","165086","0.0","1.8","6.9","4.8","12.0","5.1","5.0","52.55193169444762"
"36063","1071","55707","-0.4","0.7","5.6","4.1","4.7","4.9","4.9","72.72139625080801"
"36065","1175","61102","-0.3","1.6","5.4","1.7","1.8","3.8","3.8","52.23225605117903"
"36067","1335","69444","-0.3","1.8","6.8","2.1","4.6","5.0","5.0","52.56444218033622"
"36069","1232","64047","0.4","3.2","7.5","3.3","6.8","4.2","4.2","61.43230760669968"
"36071","1204","62619","1.4","1.6","4.4","2.7","6.1","2.7","2.8","76.51552172012036"
"36073","1138","59202","-0.1","1.2","7.3","0.8","2.2","6.0","6.1","71.96310476853463"
"36075","1195","62152","-0.1","1.2","5.5","4.6","6.1","4.2","4.2","72.2569412057333"
"36077","1160","60346","-0.1","2.4","6.8","3.6","5.4","4.2","4.2","69.28864260936163"
"36079","1299","67541","2.6","0.9","3.1","1.9","1.5","2.3","2.3","122.70481527910921"
"36081","1302","67719","1.2","4.5","5.7","7.1","10.1","1.1","1.1","75.45549034390315"
"36083","1515","78789","-0.6","0.6","8.2","6.1","9.4","7.5","7.5","61.62948354492789"
"36085","1325","68887","1.1","3.5","8.5","6.7","10.6","4.7","4.7","78.37612951257609"
"36087","1246","64814","2.2","3.6","4.6","5.2","7.7","0.9","1.0","91.14570154066384"
"36089","1202","62502","-0.6","0.4","6.6","2.7","4.0","6.1","6.1","60.52237947301806"
"36091","1302","67685","0.8","3.6","4.9","7.4","9.1","1.2","1.2","69.89224137931035"
"36093","1419","73794","0.9","1.5","6.2","6.0","6.2","4.6","4.7","60.87952280845682"
"36095","1050","54611","-0.7","1.1","7.0","3.9","6.3","5.7","5.8","88.06747705284049"
"36097","988","51379","3.7","0.8","4.5","1.0","4.1","3.7","3.7","93.36754836162653"
"36099","1219","63386","-1.0","-0.7","5.7","2.3","1.3","6.5","6.4","74.45980144052949"
"36101","1387","72111","-0.3","-1.1","0.8","-2.6","0.4","2.0","2.0","62.782085406781626"
"36103","1522","79121","1.1","2.3","8.3","4.8","6.6","5.8","5.8","82.90685320941621"
"36105","1119","58182","2.1","0.3","3.8","2.7","-0.7","3.4","3.4","76.62948705293982"
"36107","1292","67197","-0.8","0.2","2.0","-3.6","-2.5","1.7","1.7","67.9752539524937"
"36109","1342","69770","-0.4","1.6","3.9","4.6","11.0","2.3","2.3","57.56383842167697"
"36111","1176","61154","1.3","1.8","6.3","4.9","8.0","4.4","4.5","98.95499747176808"
"36113","1146","59589","-0.5","1.8","6.1","2.7","1.9","4.3","4.3","65.40209979435004"
"36115","1195","62139","0.2","-0.2","3.5","6.8","3.7","3.6","3.7","87.20851866828413"
"36117","1096","56984","-0.1","1.0","3.5","4.2","2.6","2.5","2.5","74.8848742472547"
"36119","1814","94317","0.9","1.6","4.9","3.6","7.1","3.2","3.2","87.8109417992374"
"36121","1217","63261","1.5","0.6","5.9","-1.4","-4.2","5.4","5.3","74.19818094782192"
"36123","950","49380","0.3","-0.2","3.2","-0.4","-0.6","3.5","3.4","97.60956175298804"
"36999","2486","129262","9.0","7.4","12.9","6.1","14.4","5.1","5.1","328.15181500936325"
"37001","1010","52502","1.3","1.7","4.7","7.5","9.1","3.1","3.0","65.15635159898328"
"37003","888","46164","0.0","-3.7","1.6","-5.6","7.1","5.6","5.5","82.13866039952997"
"37005","810","42104","-3.7","5.9","10.1","12.2","6.4","4.0","4.0","98.71869539895167"
"37007","922","47962","-2.2","-1.7","5.7","-7.6","-13.7","7.5","7.5","75.52320291173794"
"37009","928","48252","1.7","2.4","10.2","7.6","3.9","7.7","7.7","103.12583489179802"
"37011","855","44456","-2.4","-0.3","5.3","-0.2","-9.5","5.7","5.7","97.13331477873643"
"37013","968","50313","-2.1","2.0","9.1","-0.9","8.9","7.1","7.0","85.18425037859667"
"37015","862","44841","0.3","1.3","7.6","0.9","-0.4","6.2","6.2","66.29300347893313"
"37017","931","48430","-3.1","-1.9","2.1","0.7","13.3","4.1","4.1","50.32334795212964"
"37019","994","51701","4.6","4.3","8.9","8.1","15.2","4.3","4.3","107.78327033052244"
"37021","1130","58785","1.5","-1.3","3.6","2.3","8.4","4.9","4.9","96.02549543939338"
"37023","942","48986","-1.2","0.2","6.2","2.6","-2.9","6.1","6.0","58.36970865901939"
"37025","1087","56529","0.0","3.2","11.2","7.4","15.7","7.7","7.8","75.3946993445426"
"37027","973","50605","0.4","0.5","4.1","6.4","14.5","3.6","3.6","62.4950991923469"
"37029","957","49743","4.0","2.8","5.3","3.0","4.9","2.5","2.5","185.03937007874015"
"37031","879","45708","-0.3","1.2","5.1","4.4","9.7","3.9","3.9","108.7443050115898"
"37033","935","48611","0.3","2.8","10.5","-4.5","14.5","7.5","7.5","104.59693537641573"
"37035","1072","55761","-0.7","-0.8","1.7","5.2","19.6","2.5","2.5","58.24047970644829"
"37037","998","51876","3.0","6.9","11.3","13.8","20.2","4.2","4.1","117.69147788565265"
"37039","877","45626","4.5","0.0","5.3","4.1","12.3","5.3","5.3","116.47442326980944"
"37041","947","49249","-0.2","-1.0","3.7","3.8","12.2","4.6","4.7","85.38749753500296"
"37043","903","46931","2.3","1.4","3.4","2.0","7.3","2.0","2.0","164.98625114573787"
"37045","1034","53753","-2.1","0.9","6.5","7.2","13.8","5.6","5.6","62.322868977545234"
"37047","921","47896","-0.9","-3.5","1.3","-4.7","-13.6","5.0","5.0","84.12830084335684"
"37049","1070","55634","-1.2","0.2","4.9","2.7","7.6","4.7","4.7","67.00904866715578"
"37051","1073","55785","-2.7","0.4","5.5","4.2","3.8","5.1","5.1","60.18130818325948"
"37053","873","45407","1.7","-1.1","2.6","3.1","5.5","3.8","3.8","133.55704697986576"
"37055","894","46480","-0.4","0.8","4.6","3.3","0.4","3.8","3.8","114.3965813645071"
"37057","1050","54593","-0.3","0.7","6.3","5.0","7.6","5.5","5.6","72.62126765695668"
"37059","983","51139","1.7","2.6","5.0","3.5","3.2","2.4","2.4","81.42052836725856"
"37061","884","45993","-3.7","0.5","0.2","-0.4","-4.7","-0.3","-0.3","60.631015492305316"
"37063","1896","98601","0.9","1.5","9.0","3.2","11.0","7.4","7.4","49.39830791259942"
"37065","931","48402","-3.5","1.0","5.9","2.1","4.2","4.8","4.8","64.89347797673507"
"37067","1274","66257","-0.2","-0.1","4.2","3.7","8.7","4.3","4.3","59.017483007679644"
"37069","1100","57174","3.5","2.2","9.3","5.8","12.6","6.9","6.9","121.91750927475086"
"37071","1043","54211","-0.1","2.7","7.6","5.1","10.7","4.8","4.7","70.89298744432982"
"37073","854","44429","4.1","0.2","2.4","5.6","15.0","2.2","2.2","144.88636363636363"
"37075","937","48748","6.0","3.8","10.0","6.5","0.6","6.0","6.0","113.37642963699652"
"37077","1141","59314","0.1","0.0","5.9","-1.0","10.8","5.8","5.8","55.760799960593076"
"37079","929","48291","-1.6","-0.9","8.3","-22.9","-34.9","9.3","9.3","84.42568318151523"
"37081","1184","61546","-0.9","0.3","4.4","4.7","9.4","4.1","4.1","60.598063861998085"
"37083","905","47039","-1.0","0.2","7.4","2.2","6.8","7.2","7.2","72.18263394035365"
"37085","903","46955","1.4","1.3","6.4","3.8","16.7","5.0","5.0","84.89726149353656"
"37087","889","46227","0.7","0.0","-1.4","-0.7","14.6","-1.4","-1.4","113.34019204389575"
"37089","1041","54106","1.5","3.7","6.8","5.9","17.2","3.1","3.0","93.19790983328433"
"37091","928","48251","-1.0","1.1","2.5","4.6","11.5","1.4","1.5","57.15942028985507"
"37093","902","46891","-4.4","0.5","7.4","-2.5","-5.6","6.9","6.9","77.05063011275702"
"37095","822","42753","4.5","1.4","6.8","0.3","-6.2","5.2","5.3","119.34389140271493"
"37097","1217","63307","0.9","-1.6","-0.1","3.3","9.1","1.5","1.5","87.72707679044277"
"37099","933","48540","-4.4","0.0","4.1","5.1","0.8","4.0","4.1","87.79443254817987"
"37101","1064","55305","1.9","4.1","9.9","11.0","21.1","5.6","5.5","83.66527333825097"
"37103","926","48166","-1.4","2.1","6.6","8.0","10.2","4.5","4.5","126.3408820023838"
"37105","1117","58075","3.2","6.5","18.3","15.9","18.2","11.1","11.2","67.4279106742791"
"37107","963","50091","-3.3","0.3","3.8","3.1","5.4","3.4","3.4","48.55069972148678"
"37109","1071","55677","5.0","2.6","7.8","7.1","13.1","5.1","5.1","92.63607257203842"
"37111","911","47365","-0.2","-1.3","3.9","-0.2","-8.3","5.3","5.3","63.192182410423456"
"37113","893","46461","-0.1","-0.8","0.8","2.3","-0.1","1.6","1.7","118.12874979730826"
"37115","915","47583","2.5","3.1","14.6","9.2","12.4","11.0","11.1","133.64269141531324"
"37117","742","38562","-2.2","0.4","2.4","3.3","10.8","2.1","2.0","80.32520325203252"
"37119","1694","88111","0.3","1.0","4.9","6.7","9.9","3.9","3.9","67.25973953497811"
"37121","940","48859","1.1","1.9","4.2","6.5","16.5","2.3","2.2","87.90560471976401"
"37123","941","48929","0.8","-1.3","1.4","-0.4","0.4","2.7","2.8","69.4055748348819"
"37125","1040","54059","2.9","4.0","8.2","8.9","17.7","4.1","4.0","86.53822187881659"
"37127","1047","54440","0.4","0.8","6.8","4.5","44.9","5.9","5.9","61.95250392424933"
"37129","1185","61611","0.3","1.1","5.8","5.3","9.7","4.7","4.6","85.97007603630121"
"37131","951","49460","-2.7","-1.8","2.3","-2.1","4.6","4.2","4.2","75.3241407697057"
"37133","902","46885","1.1","1.3","6.5","4.8","11.2","5.3","5.2","80.87433713346022"
"37135","1524","79229","0.4","0.8","6.4","4.8","7.6","5.7","5.6","70.04883273195547"
"37137","712","37034","-2.5","-0.1","3.2","-4.5","-6.3","3.3","3.3","94.2578548212351"
"37139","967","50275","1.1","0.9","6.0","-0.2","2.4","5.0","5.0","71.7583926120055"
"37141","907","47159","2.8","3.7","8.2","6.1","8.4","4.4","4.4","133.56909684439609"
"37143","863","44891","-2.8","0.3","5.5","3.0","6.8","5.1","5.2","115.25704809286898"
"37145","963","50063","-0.5","-2.4","1.3","3.1","5.2","3.8","3.7","88.07062876830318"
"37147","1151","59866","-1.1","1.5","7.5","5.3","11.8","5.9","5.9","55.2776787799093"
"37149","891","46331","2.8","0.3","7.4","4.2","1.2","7.1","7.1","129.93934938430436"
"37151","994","51663","2.3","3.9","14.7","10.8","21.9","10.4","10.5","68.99054271653097"
"37153","900","46814","-3.4","-1.6","4.9","1.9","4.7","6.6","6.6","66.11570247933884"
"37155","884","45957","-2.4","1.0","4.5","4.6","4.8","3.5","3.5","56.54297890032221"
"37157","874","45428","0.7","1.2","3.4","4.7","9.9","2.3","2.2","76.6018949735025"
"37159","1106","57503","0.2","-0.3","3.9","-0.3","8.0","4.2","4.2","65.89583950983298"
"37161","925","48125","-0.7","-1.8","4.1","3.1","6.1","6.0","6.0","83.24997221295988"
"37163","959","49873","-4.3","-0.3","4.9","2.1","4.6","5.2","5.1","73.61029842012873"
"37165","962","50042","0.9","1.7","7.3","-1.2","-13.0","5.5","5.5","59.03010033444816"
"37167","860","44697","1.2","6.0","6.7","3.3","14.7","0.7","0.7","73.74529078075608"
"37169","803","41766","-0.7","3.4","11.5","11.3","42.1","7.8","7.8","109.49662688116243"
"37171","949","49330","-0.3","1.3","5.4","4.7","12.8","4.1","4.0","69.57834425498336"
"37173","894","46512","-4.3","4.9","4.4","6.9","6.7","-0.6","-0.5","45.538951277743394"
"37175","953","49543","0.7","1.1","6.7","5.4","11.4","5.5","5.5","129.99794955915522"
"37177","847","44054","-3.9","1.9","4.4","-11.8","-3.2","2.4","2.5","101.76531671858774"
"37179","1183","61500","2.2","3.0","7.8","8.5","14.5","4.7","4.7","105.62726281645783"
"37181","909","47261","-2.0","-0.4","3.7","1.8","8.1","4.2","4.2","67.84702549575071"
"37183","1477","76807","1.1","2.1","5.8","5.6","10.9","3.6","3.7","78.07818382522932"
"37185","809","42054","-0.6","-1.9","6.6","-8.0","-14.1","8.6","8.6","120.45690550363447"
"37187","960","49932","2.5","-0.1","6.5","3.1","7.7","6.5","6.6","90.9970958373669"
"37189","924","48024","0.1","0.3","5.0","3.9","10.0","4.8","4.7","80.37919222496615"
"37191","944","49087","-1.9","1.7","6.0","7.0","14.1","4.2","4.2","61.05539637058261"
"37193","923","48003","-1.4","-0.5","4.8","3.9","6.9","5.4","5.3","73.3111498441874"
"37195","1051","54643","-1.7","-1.8","1.3","3.2","6.3","3.2","3.2","61.366289831135916"
"37197","868","45124","0.1","0.9","2.3","0.3","11.3","1.4","1.4","79.27677329624478"
"37199","922","47951","0.6","2.8","11.3","11.7","10.7","8.3","8.3","106.92771084337349"
"37999","2192","113995","1.7","8.5","13.0","10.4","13.2","4.2","4.2","153.89238812728993"
"38001","967","50272","3.5","3.1","5.5","11.1","23.6","2.4","2.4","139.81042654028437"
"38003","993","51625","2.0","0.0","2.6","5.1","159.7","2.7","2.7","102.36924452391595"
"38005","1025","53294","-3.3","-0.1","5.9","7.2","33.8","6.1","6.1","75.01267105930056"
"38007","1096","57004","12.7","3.7","20.1","13.2","-39.9","15.9","15.9","92.39940387481371"
"38009","1013","52666","-1.2","1.8","6.4","8.0","10.2","4.4","4.5","134.48414291449217"
"38011","1060","55095","2.1","0.7","7.4","7.4","10.8","6.7","6.7","145.08928571428572"
"38013","1329","69134","4.1","-1.9","1.8","-1.2","17.8","3.7","3.8","190.33232628398792"
"38015","1220","63464","3.2","1.3","5.6","7.0","-3.5","4.2","4.3","75.64661485706408"
"38017","1285","66805","3.3","1.5","4.9","6.0","9.0","3.4","3.3","74.15275749220903"
"38019","1095","56941","-0.6","-0.5","3.4","4.0","-5.5","3.9","3.9","140.42207792207793"
"38021","1043","54233","7.5","15.5","32.4","45.9","232.4","14.7","14.7","138.45376452753916"
"38023","1160","60322","0.0","-15.1","-20.1","-24.3","-43.7","-5.9","-6.0","179.3400286944046"
"38025","1650","85812","-2.2","2.5","4.6","5.0","56.3","2.0","2.1","106.45472061657033"
"38027","791","41146","-1.9","0.9","3.3","4.1","-0.2","2.3","2.4","146.27285513361463"
"38029","984","51172","1.8","0.5","6.7","6.4","2.3","6.1","6.2","176.033934252386"
"38031","1103","57351","-1.1","0.3","5.3","9.9","10.8","5.0","5.0","112.19195849546044"
"38033","937","48707","-7.3","2.4","8.5","12.2","-42.1","5.9","5.9","138.84555382215288"
"38035","1145","59530","4.1","2.1","6.6","8.1","3.0","4.5","4.4","68.1505503144654"
"38037","962","50022","3.8","8.2","17.1","25.5","-27.5","8.2","8.2","166.4145234493192"
"38039","1011","52573","-2.7","-1.1","13.3","5.6","10.0","14.6","14.6","135.61470215462612"
"38041","956","49717","2.1","-0.7","-6.0","-0.6","-7.3","-5.4","-5.4","216.93907875185735"
"38043","946","49188","2.4","-2.0","3.6","6.9","-52.7","5.8","5.8","177.59562841530055"
"38045","981","51019","3.5","3.5","7.5","8.8","-34.5","3.9","4.0","169.98577524893315"
"38047","780","40546","3.6","3.7","7.5","7.0","29.0","3.7","3.6","181.8181818181818"
"38049","1065","55382","5.2","-3.8","-3.0","-4.0","-35.3","0.8","0.7","186.4406779661017"
"38051","893","46427","0.7","2.4","6.2","9.5","12.8","3.8","3.8","141.2825651302605"
"38053","1750","90997","-0.2","4.0","5.0","4.5","2.4","1.0","1.0","71.31661442006269"
"38055","1324","68874","1.8","-0.1","-0.7","1.2","-41.0","-0.6","-0.6","115.15863689776734"
"38057","1605","83476","1.9","6.9","13.4","22.3","30.3","6.1","6.1","73.48314606741573"
"38059","1128","58642","4.4","1.2","5.4","7.0","9.5","4.3","4.2","100.38923126824521"
"38061","1493","77655","2.7","1.4","6.1","6.6","53.0","4.6","4.6","99.04512263621045"
"38063","902","46926","-1.6","4.1","10.7","12.3","-5.6","6.4","6.4","173.07692307692307"
"38065","1762","91626","7.4","5.2","7.6","13.9","7.6","2.3","2.3","103.39943342776203"
"38067","1124","58468","2.5","-0.3","0.3","4.0","-13.5","0.6","0.6","125.15225334957368"
"38069","956","49698","-1.5","0.7","4.0","7.5","0.7","3.2","3.2","123.28767123287672"
"38071","977","50822","2.3","0.6","2.9","4.2","10.7","2.3","2.3","93.96814032575622"
"38073","956","49719","-0.4","2.4","6.0","8.1","35.1","3.5","3.5","129.69454181271908"
"38075","992","51585","-4.8","-7.8","-2.9","0.7","-26.9","5.2","5.2","205.01474926253687"
"38077","1042","54185","2.9","0.9","4.4","6.6","54.4","3.5","3.5","88.33124215809285"
"38079","1007","52347","1.4","2.4","7.4","10.3","341.7","4.9","4.9","62.51361359181006"
"38081","1227","63818","4.9","-2.6","-9.0","-4.4","2.3","-6.5","-6.6","69.15278783490224"
"38083","701","36478","2.0","-2.6","2.9","7.0","359.6","5.6","5.7","228.0701754385965"
"38085","1075","55889","6.8","0.7","6.8","8.4","40.2","6.0","6.0","52.313883299798796"
"38087","1194","62072","7.7","28.6","59.0","91.2","545.5","24.4","24.3","141.41414141414143"
